     0.000     -0.499     -0.067     -0.955      0.711     -1.166      0.409      0.300      0.431     -0.850      0.302      1.149      1.980     -0.402     -0.765     -0.057     -1.783      0.904      0.570     -0.775     -0.676
     1.000      0.019     -1.740      0.809     -0.384      0.779     -0.920      1.355     -0.908      0.135      0.075     -0.604     -2.620     -0.161      0.483      0.037      1.125      0.844     -1.751     -0.158     -0.679
     1.000      2.181      2.642      2.808      0.344      3.155      0.961      0.197      1.491     -0.486      1.127      0.683     -1.193      1.018      0.154     -0.375     -0.066     -1.195      0.950     -1.199      0.495
     0.000     -2.023      0.817     -0.516     -1.648      1.015      0.542      0.455     -0.842     -0.528      0.104      0.316     -0.007      0.573     -1.008     -0.890      1.131     -1.287      0.567      0.408      0.002
     0.000     -1.340     -0.193     -0.880     -0.800     -1.393      0.761     -0.365     -1.540     -0.458      1.006      1.215      2.971     -1.115      0.137      2.393     -0.283     -0.491     -1.830     -0.131      0.916
     1.000      0.870     -0.901     -2.026     -0.110     -2.348     -1.001     -0.073     -0.137     -0.723     -0.145      0.917     -1.292     -0.787     -0.709     -0.878      0.684      0.750      1.712      0.523     -0.437
     0.000      1.206      0.226      0.356      1.012      2.963      0.497     -0.420      1.891      0.453     -0.130      0.758     -0.390     -0.417      1.365      1.126      0.111     -0.269     -1.251      1.420     -0.806
     1.000     -0.403      0.824      1.741      0.352      2.075     -0.156      1.155      0.185     -0.268     -0.185      1.656      1.825      0.081      0.041     -0.670      0.344      0.839     -0.486      0.368     -0.434
     1.000      1.377      0.322      1.126     -0.356     -1.954     -1.361      0.045      0.300      0.901      0.838      1.248      0.039     -0.072      1.016     -0.040      1.786     -0.953     -1.057     -0.435     -1.503
     0.000     -2.066     -1.749      1.101      0.337      0.808     -2.163     -0.909      0.582     -0.524      1.550      0.040     -1.397     -0.425      0.152     -0.979      0.984      0.432     -1.574      0.205     -1.933
     1.000      1.286      2.332      3.516      0.449      1.304     -1.240      1.453      0.240      1.335      0.901     -3.406     -1.751     -0.074      2.114      0.911     -0.345     -1.685      0.306     -1.662     -0.215
     0.000     -1.421     -1.229     -1.185     -1.830     -1.455     -1.072     -0.773      0.789      0.903     -1.165     -0.559      1.350     -0.348     -0.489     -0.703      1.026      1.038      0.958     -2.174     -1.311
     0.000      1.349      1.338      1.032      2.436      2.223     -1.091     -0.890      2.192      1.425      1.840     -1.247      2.351      1.080      0.382     -0.358     -0.477      0.652     -0.239      0.446      1.431
     0.000      2.029      1.820      1.244      1.687     -0.476     -0.377      1.675      0.237      1.639      0.790     -1.755     -0.212      0.558     -0.062      1.006     -0.685     -0.103     -1.763     -0.214      1.660
     1.000      0.822      0.873      0.824      0.778      0.332      1.657      1.289     -0.633     -1.574      0.477      0.481     -0.464      0.304      0.731      0.005      0.532     -1.304      0.168     -1.579      1.260
     1.000     -0.614      1.047      0.780     -0.839      0.817      1.836      0.697     -1.555      0.216     -0.571     -0.075      0.428      0.740      0.579      0.605     -1.069     -0.095     -1.055      0.871     -1.449
     1.000     -0.292     -1.017     -2.181     -1.456      1.085     -0.698     -0.043      0.765     -0.596     -0.483      0.918      0.552     -0.700      0.376      0.667     -0.199      0.834     -1.669      1.069     -0.217
     0.000     -1.868     -2.525     -4.142     -0.820     -0.888     -0.850     -2.114     -1.523      0.222      0.764     -1.665      0.342      0.418     -0.123      0.442      0.869     -0.088     -0.269      0.869      0.087
     0.000      1.065     -0.498     -1.315      0.464      1.032      1.123     -0.505      0.325     -1.933      0.939      0.363      1.598      0.658      0.485     -0.768     -0.745     -1.007     -0.444     -0.049      0.194
     1.000     -0.059      1.237      0.693      0.878      1.776      0.004     -0.378      0.875      1.531      0.445     -0.372     -0.001      1.954     -1.361     -1.655     -0.497     -0.735     -1.416      0.212     -0.216
     1.000     -0.897      1.502     -0.576      0.849     -1.207      0.121     -1.595      0.005      1.442     -1.401     -0.411      1.189     -1.241      1.338     -0.012      0.251     -1.498      0.112     -0.606     -0.648
     1.000      0.876     -0.292      0.689      2.484      1.542      0.287      0.012     -1.804      3.637      0.283     -0.268     -0.155      0.155      1.900      0.119      0.151      0.673     -0.805      0.552     -0.882
     1.000      1.119      2.832      0.724      0.286      0.841      1.506      0.701      0.969     -0.451      0.158      1.079      1.916      1.937      1.041     -0.691      0.742      0.279     -0.546      2.122     -0.701
     1.000      1.846     -0.616      0.994      0.630     -0.324      0.012     -0.979      1.234      0.000      0.506      1.720     -0.703     -0.251      1.706     -0.915     -1.107     -1.268      1.592      1.247      2.034
     0.000     -0.922     -1.992     -2.564     -3.793     -1.092     -0.211     -1.705     -0.849     -1.131     -0.420     -0.068      1.186      1.172     -0.781      1.543      0.279     -0.979     -0.235     -1.429      0.838
     1.000      0.772     -0.474      0.231      1.044     -0.498     -0.286      0.417      0.958     -0.339     -0.824     -0.370      0.104      0.402      1.398      1.423     -0.117      0.047      0.567     -1.110     -0.195
     1.000      1.303      1.853      0.975      1.668      1.308      2.183      0.200     -0.315      0.346     -0.513     -0.948     -2.231      1.325      0.487     -0.436     -0.279     -0.541     -0.647     -0.997     -2.296
     0.000     -1.361     -0.884     -0.861     -1.048     -2.369     -0.336     -1.255      0.137     -0.509     -0.851     -0.834     -0.562      1.332      0.934     -0.045     -2.034     -0.398      0.524      0.261     -0.784
     0.000     -0.668      1.249      1.454      1.218      3.230      0.515     -0.554      2.377     -1.004     -1.127     -1.322     -0.302      0.384      0.733      0.489     -0.226     -0.163      1.378     -0.163     -0.201
     0.000     -1.994     -1.044     -1.131      0.644     -2.538      0.067     -1.087     -0.668      0.171     -0.356     -0.418     -0.836      0.403      0.685      2.582     -1.066      1.000      0.794      1.217     -0.592
     0.000     -0.545     -0.204     -1.012     -1.769      0.040      0.635     -0.623      0.185      0.890     -1.618      0.204     -1.033      0.413      0.587      1.740      1.193      0.224      1.711      1.507     -0.695
     1.000      0.093      0.120      1.574      1.100      0.570      0.668     -0.899      1.254      1.741     -0.118      0.443      0.504     -0.671      0.514     -0.021     -0.241      0.601      0.943      0.896      2.080
     0.000     -1.328      1.912     -0.132     -1.413     -0.450      0.911     -1.043     -0.526      0.258      0.045     -0.932     -0.884     -1.256      0.174      0.774      0.191      0.889     -1.143      1.283      1.526
     0.000     -0.637     -1.953     -1.966     -0.989     -5.694     -0.259     -2.617     -2.059      0.471      0.647      0.631     -0.871     -0.854     -0.425     -0.510      0.358     -0.324     -0.905      0.475      0.532
     1.000      1.241      1.164      3.547      1.855      2.758      0.678     -1.483      1.364     -0.883      1.765     -1.705      0.481      0.374     -0.071     -1.678      0.299     -1.007     -1.688      0.850     -0.003
     0.000     -0.179     -2.026      1.187     -0.276      0.710      0.245      1.488     -1.205     -0.407     -0.454     -0.299      0.962      1.020      1.775     -0.922      0.415      0.244      0.726     -1.082      0.503
     1.000      0.287     -0.796      0.726     -0.695     -0.040      0.100      0.761     -0.547      0.542      0.363      0.177     -1.082      1.238     -0.968      1.515     -0.012      2.195      0.319      1.043     -0.279
     1.000     -0.250      2.676      2.597     -0.817      1.695     -0.185     -0.205      0.598      2.094     -0.083      0.984      0.947      2.687     -1.997      0.207     -0.789      0.994     -0.988     -1.044      1.120
     0.000      1.061      0.908     -0.524      0.084     -1.860     -0.632     -0.952     -0.002      0.119      2.303     -2.424      0.157      0.143      0.267      1.218      0.806     -0.698      0.387      0.243      0.009
     1.000      1.489      2.277      1.164      1.454     -0.242      1.321     -0.163      1.022      0.247      1.379      0.451      0.472     -0.520     -1.568      0.048     -0.137      0.089      0.061     -1.915      0.082
     1.000      1.367      0.872      2.090      0.312     -0.528     -1.683      0.109      0.061      0.566      0.570     -2.404     -1.427     -0.567     -0.375      0.350     -0.579      0.107     -1.133      0.538     -2.377
     0.000     -0.910     -2.447     -1.195     -0.911     -1.515     -1.054     -1.281      0.827     -0.710      0.412      0.650      0.063      2.397     -0.011      0.171      0.786      0.444     -0.056      0.172      0.722
     0.000     -0.977     -3.383     -0.673      0.465     -1.036      0.501      0.444     -0.969     -2.522      0.204      0.322      1.077     -0.776     -0.268      0.054      0.760     -0.134     -0.165     -0.042     -0.598
     1.000      2.049     -0.246     -0.775      0.135     -0.813     -0.361     -0.206     -0.672      0.508      1.211      2.036     -0.018      0.730     -0.110      0.432     -0.834      2.250     -0.593      0.082      0.169
     0.000     -2.363     -2.508     -2.852     -0.641     -1.846     -0.653     -1.037     -1.060     -0.540     -0.758      2.485     -0.699      2.516      0.514     -0.395     -0.359      0.385     -0.614     -0.628      0.308
     1.000     -1.382     -0.927     -1.162     -1.254     -1.526     -0.695     -0.048      0.478     -0.119     -3.167      0.084      0.353      0.275      0.135     -0.010      1.050     -1.805      0.294     -0.878      0.490
     1.000      1.923     -0.042     -0.748      0.757      1.112      1.010      0.775      1.618     -1.172      0.767      0.692      0.820     -1.482      1.338      0.714     -0.042     -0.058      1.474     -1.201     -0.939
     1.000      0.097     -1.449     -0.150      0.166     -0.253     -0.603      0.609     -1.315      0.132      0.545     -0.678     -0.830      1.310     -1.094     -1.259      1.140      0.381     -0.258     -0.187      2.187
     0.000     -1.488     -1.080     -2.990     -2.759     -0.387      1.134     -0.770     -2.095     -1.048     -0.306     -1.817      0.068     -0.616      0.806      0.626     -0.250      0.316     -0.659     -1.038     -0.100
     1.000     -0.362      0.976     -0.145     -0.881      1.013      2.270     -1.545      0.517     -0.685     -0.331      0.633      0.187     -0.803      0.155      1.411      0.198      1.297     -0.131     -0.603      1.086
     1.000      0.273     -0.445      1.961     -0.191      0.968     -0.032      0.876     -0.652     -0.551      0.474      0.677     -1.712     -0.578     -0.042     -1.304     -0.053      1.069     -0.401      2.144      0.967
     1.000      1.066      1.854     -0.790     -1.302     -0.323      1.513      0.943     -0.278     -0.552     -0.629     -1.358      0.579     -0.680      0.344      0.453     -0.520     -0.408      0.512      0.254     -0.133
     1.000      1.251      2.518      1.942      0.539      0.656     -0.883      1.050      0.386      1.171      1.291      0.455      0.621     -0.312     -0.417      0.920      0.154     -2.047     -1.733      1.599     -0.994
     0.000     -2.410      0.085     -1.639     -1.219     -0.848     -0.756     -0.068     -0.893     -0.049     -0.365      1.107      0.952      0.638     -0.665     -0.546      0.653     -1.142      1.235     -1.118      0.519
     0.000     -0.467     -1.835     -2.582     -0.619     -3.189      0.707     -1.653     -0.039     -2.103     -0.698     -1.002     -0.404      0.297     -1.330      0.546      2.163     -0.854      0.885     -0.177      1.327
     1.000      1.403     -0.543      0.697      1.048      2.655     -1.028      2.988      0.614     -0.743     -1.232      0.574      0.523      1.095      0.209     -1.223      2.316      0.247     -0.578      0.187     -1.348
     1.000     -1.162     -1.909     -0.129     -1.606     -0.931      0.496     -1.501     -0.639      0.742     -0.157      1.639     -1.177     -1.061      0.980      0.271      1.036      0.192      0.790      0.777     -0.158
     0.000      1.405      0.506      0.322      0.827      1.267     -0.532      0.712     -0.403      0.588      0.733     -1.351      1.430     -0.916      0.718      0.817      0.234      0.710      0.341      1.527      0.091
     0.000     -0.777     -1.130     -0.374      1.210      0.821     -0.195      0.637      0.017     -0.328     -0.394     -0.066     -0.198     -1.080      0.758     -2.966      0.009     -0.431     -0.812      0.798     -1.431
     0.000     -2.790     -2.196     -2.392     -2.346     -2.110      0.356     -1.257     -0.652     -0.920     -1.651     -0.994     -1.094      0.169      0.776      0.428      0.445     -0.648      0.178     -0.945     -0.135
     1.000      4.541      1.261      0.025      1.329     -0.445      0.951     -0.505      1.747      0.934     -1.697     -0.987     -1.298     -1.389     -0.226      0.958      0.618      0.367     -1.312      2.003     -0.483
     1.000      1.847     -1.253      0.815      0.396      1.560      0.308      2.228     -1.539     -0.308     -0.156      1.265      0.588      0.396     -1.015     -0.973      0.702      0.481     -2.910      1.593     -0.985
     1.000     -1.628     -0.126      2.056     -0.064     -2.295     -2.303     -0.874      0.966      0.136      2.471     -0.652      0.734      0.017     -0.120     -0.187      0.063     -1.755      0.212      0.379     -0.647
     1.000      1.419      1.704      0.364      1.738      1.201     -0.044      0.721      0.553     -0.230      2.124      1.193      0.574      1.652      0.356      0.750      1.636      0.304      0.035      0.120      1.185
     0.000     -3.621     -0.800     -2.051     -0.655     -1.738     -0.445     -0.189     -1.092      0.411      0.535     -0.497     -0.411      2.220      0.012      0.227      0.598     -0.273     -1.114      0.690      0.432
     1.000      3.768      3.677      1.158      0.251      1.956      1.185      0.184      0.881      0.973      0.817     -0.066      0.296      0.814      0.649     -0.371     -1.021     -0.840      1.749     -1.307      0.548
     1.000      1.044      1.695      1.272      1.349      1.562      0.830      1.758      1.099     -0.797     -0.059     -0.361      3.145     -0.417     -0.124      1.084      0.928     -0.879      0.004      0.280     -1.287
     1.000      2.829      0.007     -0.587      0.898      2.545      1.383      1.345     -1.095      0.947     -0.865      0.413      0.491     -3.147     -1.382     -0.672      0.383     -1.237      1.828      0.392     -0.972
     1.000      0.632      1.530     -0.205      2.713      0.709      0.894      1.291     -0.464      0.215      0.353     -2.366      1.358     -0.057     -0.719      0.820      0.228     -0.548     -0.304      0.473     -1.203
     1.000     -0.253      0.347      0.061     -1.331      1.733      1.587     -0.313     -0.492     -0.648     -0.838     -0.684     -1.517     -0.183     -1.110     -1.616     -0.320     -1.005     -1.644      0.205      0.418
     0.000      0.209      1.599      2.220      0.783      0.097      0.238     -0.340      0.888     -1.039      1.397     -0.589      0.555      0.947     -0.691     -1.276      0.341      0.536      1.317     -0.220      0.323
     1.000      0.391     -0.545      0.903      0.760      0.669      0.173      0.294      1.378      0.741      1.150      0.049      1.298     -0.941      2.412     -0.094     -1.543      1.554      2.211      0.443      0.586
     1.000     -0.642      0.861     -0.249     -0.921     -0.685      0.746      1.329     -0.170     -1.663     -0.514     -1.258     -0.958     -0.550      1.083     -0.641      0.075      0.186     -2.161      0.315     -1.010
     0.000     -3.136     -1.729     -0.339     -1.758     -0.210     -1.187     -0.393     -0.293      0.291     -1.504      1.196     -0.358      0.782     -0.088      0.430     -0.066      0.152      1.500     -0.077      1.160
     0.000     -0.941      0.433     -0.306     -1.788     -1.554      0.101     -0.585      0.415      0.194     -1.564     -0.720     -0.439      2.770      1.823     -0.932      1.070      0.008     -0.287     -0.058      0.607
     1.000      1.265      0.525      1.206      0.772     -0.134     -0.336      0.830      0.779      0.516     -0.618      0.088      2.375      1.086     -1.900     -1.202      0.529      0.575      1.413      0.698     -0.624
     0.000      0.088      1.880      1.359      1.432      1.730     -0.421      0.289     -0.636      1.640      0.571      1.341     -1.045      0.102     -0.116      0.748      0.111     -0.367     -0.763     -1.391      0.742
     1.000      0.199      0.022      1.319     -0.933      0.438     -0.092      1.439     -0.634     -0.273      0.678     -0.278      0.160     -0.293      0.202      0.399     -0.300      0.253      0.510      1.670     -1.493
     0.000      1.869      2.935     -0.634     -1.096      0.425     -0.208      0.654     -0.635     -0.043      1.095     -1.276      0.284     -2.125      0.117      1.166     -0.374     -0.827     -1.290      1.238     -0.102
     1.000      0.434     -0.425     -0.166     -1.428      0.932      0.931      0.314     -0.446     -0.950      0.429      0.215     -1.462      2.297     -0.341     -0.666      0.084      1.014     -1.251      1.402     -0.249
     0.000     -2.539     -0.402     -2.978     -0.886     -1.215     -1.281     -1.654     -0.877     -0.160      0.766      1.240      0.956     -0.564     -0.421     -0.405     -0.047      0.501      1.009      2.694      0.678
     0.000     -0.830     -0.413     -1.121     -2.634     -2.203     -0.795      0.850     -1.192     -1.681      0.009      0.907      0.599      0.692     -0.582     -0.231     -0.768      0.714     -0.416      0.371      0.250
     0.000     -0.249     -0.208     -0.728     -1.824     -0.222     -0.729     -0.354      1.184     -0.487     -0.019      0.124     -1.665     -1.071     -2.789     -0.586      0.275      1.082      1.135     -2.042     -0.757
     0.000      0.492     -0.188      0.366     -0.144      1.904      0.154      0.918     -1.183     -0.642      0.254     -0.164     -1.042     -2.152     -0.370     -0.520      0.243      0.328     -0.404      2.040     -0.258
     1.000      2.194      1.196      2.304      0.105      0.725      0.847      0.059     -1.059      0.447      0.597     -2.249     -0.896     -0.542      0.279      0.111     -0.607     -1.071      0.688      0.363      1.279
     1.000      0.745      1.326      1.542      1.591      1.205     -0.595     -0.722      0.817      1.997      1.245     -1.442      0.923      0.037     -0.608     -0.416      0.472      1.346      0.481      0.568      0.265
     0.000      1.482      0.698     -0.845     -0.400      0.683     -0.070      0.135      0.279      0.009     -0.087     -0.858     -0.166     -1.280     -0.214      0.813     -0.128     -1.059     -0.095      0.279      0.813
     1.000      1.825      2.354      3.461      2.405      1.191      1.355      2.127      0.270      1.825      0.380     -0.301     -0.119     -2.134      1.450     -0.669      0.099     -1.669      1.462     -0.825      0.321
     1.000      0.161      1.587      1.107      1.254      1.471     -0.465      1.900      2.114      0.585     -1.476     -0.271      0.674      0.781     -0.582     -0.630     -1.389      2.626     -0.060      0.877     -0.292
     1.000     -0.944     -0.430      0.103     -0.704      0.296     -0.679      0.139      0.515      0.044      0.092      1.102      0.283     -1.290     -0.749      0.192      0.550     -0.535      1.678      0.264      0.373
     1.000      0.007      1.727     -1.521     -0.477     -0.202      0.451     -0.291      0.739      0.167      0.360     -0.571      0.662     -0.146     -0.671      0.394     -1.193     -0.589      0.361     -1.249      0.934
     0.000      0.144     -0.789     -1.457     -0.190     -0.183      1.167      0.282     -0.191      0.176     -1.127      0.973     -0.874      1.990      0.152      0.756     -0.690      0.388      1.285      0.655      0.177
     0.000     -0.429     -2.246     -0.466     -1.520     -2.588     -0.316      0.415     -1.007     -1.586     -1.528      0.147     -2.055     -0.689     -0.468      0.867     -0.238      1.411     -0.623     -0.408      0.330
     1.000     -1.647     -1.005     -0.375      1.121     -1.276     -0.890     -0.398     -0.892      1.807     -0.984      0.669     -2.087     -1.201     -0.152      0.662      1.296     -0.883     -1.758      0.027     -0.168
     1.000      0.444     -1.470     -1.517     -1.040     -0.245      0.058      0.216     -0.297     -0.749     -0.208      1.242      0.544      0.710      0.177     -0.631     -0.545     -0.702     -2.483      0.410     -0.367
     1.000      1.914      0.546      2.220      2.817      1.282      2.170     -0.127     -0.211      1.279     -0.741     -0.040     -0.732     -0.482     -1.221     -1.688     -0.556     -1.256      1.802     -0.135      2.336
     1.000     -2.680     -2.961     -2.619     -1.789     -2.106     -2.233      1.516     -0.843     -1.802     -1.429     -0.403      1.283      1.825      1.219      0.990      0.778     -0.416      0.140     -0.328     -0.464
     1.000     -0.022      1.248      2.154      1.226      1.107      1.123     -0.309      0.472     -0.631      0.727      0.572     -0.447     -1.115     -0.236     -1.682     -1.193     -1.068     -0.451      0.568     -0.725
     1.000      0.793     -0.870     -1.519     -0.048     -1.062     -0.528      0.647     -0.434     -0.427     -0.216      0.776      0.914      0.235      0.104     -1.088      0.068     -0.978     -0.013      0.124      2.400
     0.000     -2.712      0.642     -1.146     -0.145     -1.822     -1.513      1.152     -0.712     -0.668      0.840     -0.074      0.157     -1.335     -2.936      0.043     -2.212     -1.196      0.702      0.677     -0.128
     1.000      2.948     -1.040      0.584     -0.447      0.513      0.791     -0.350     -1.328      1.671     -0.723     -0.455      0.321      0.269      1.536      1.518      0.443      1.365      0.094     -0.435     -0.741
     1.000     -0.524      1.451     -0.469      1.001     -0.569      0.210     -1.942      0.821      1.936      0.104     -0.252     -0.301      0.712     -0.183      0.537     -0.152      0.100      0.391     -0.375      0.998
     1.000      0.935      2.287      0.086      0.421      2.077     -0.085     -0.350      0.185      1.522      2.111      0.556     -0.703     -0.223     -1.909      0.057      0.708     -0.232      1.263     -0.079      0.948
     0.000     -2.204     -0.937     -1.301     -2.766     -3.653     -0.984     -1.682     -0.105      1.570     -2.016     -0.220      0.007      0.268      0.746      1.896      0.040      0.483      1.922      1.306     -0.305
     1.000      0.661      0.750      0.102      0.167     -0.577     -0.914      0.627     -1.237      0.507      0.968      2.219     -0.108      0.330     -1.169      1.125     -0.615     -0.492     -1.951     -0.652      1.257
     1.000     -0.765      1.017      1.737     -0.660     -0.136      1.498      1.369     -1.649     -0.524      0.083      0.608     -1.062     -2.082     -1.622     -1.967      0.283     -1.120     -1.337     -0.428      0.641
     0.000     -1.582     -2.579     -2.679     -2.727     -0.529      1.759     -2.244     -0.391     -0.835     -0.607     -1.163     -0.351      0.456     -0.796     -1.149      0.671      2.220      0.976     -0.249      0.720
     0.000     -1.112      1.284     -0.267      0.846     -1.002     -0.225     -0.948     -0.546      0.377      1.954      0.312      0.291      0.073     -0.015     -0.464      0.662      1.158     -0.974      0.252      1.437
     0.000     -0.865      0.249     -1.292     -0.571     -0.897     -0.271      0.394     -2.631      1.131      0.650     -1.897      0.054     -0.458      0.691      0.044      2.755     -0.980      0.693      0.038     -0.088
     1.000     -0.363     -0.849     -2.335     -0.077     -1.014      0.747     -0.410     -0.290     -2.069     -0.201     -0.670      0.083     -0.753     -0.458      0.425     -1.774      0.771      1.618     -0.245      0.646
     0.000      1.352      2.510      2.299      0.387     -0.425      0.297      0.027      0.039      0.009      0.350      0.418     -2.232     -0.446      0.929      0.320      1.798      0.598     -1.336     -0.332     -0.786
     1.000     -1.538     -0.173     -1.891     -1.465     -0.932      0.867     -0.113     -1.130      0.591     -1.525     -1.538      0.862      1.111     -0.692      0.175      1.460     -1.250     -0.623      0.334     -1.368
     1.000     -0.113      0.296     -1.049     -0.361      0.568      0.895      1.337      0.522     -1.020     -0.585      0.003      1.007     -0.734     -1.962      1.013      1.756     -0.083     -1.582     -1.802      1.501
     0.000     -0.532     -1.722     -4.150     -0.799     -0.969     -0.298     -1.296     -1.049      0.026     -0.336     -0.151     -3.639      0.619     -1.468     -0.550     -1.096     -0.117     -0.143     -0.191      0.632
     0.000      0.823      0.421     -2.686      0.055     -2.158     -2.549     -0.421     -0.037      0.000      0.726      1.002     -0.257      1.034      0.571     -0.556      0.648     -2.446      0.149     -0.216      1.424
     0.000     -2.620     -0.646     -2.109     -0.862     -2.793      0.343     -0.255     -0.736     -0.649     -1.433      0.321      1.197      1.026     -0.305      0.583     -0.182      0.892      0.583      0.868     -0.215
     0.000     -2.134     -3.098     -2.080     -2.593     -2.412     -0.704     -1.146     -0.643     -0.739     -0.815      1.347     -0.803      2.337     -1.574     -0.542      0.719      0.922     -0.928      0.935      0.579
     0.000     -1.836      0.677      0.317     -1.547      0.197     -0.892      0.792      0.766     -0.198      0.111     -1.381     -0.397     -0.785     -1.236      0.331     -0.104      0.967     -0.275      1.337     -0.546
     0.000     -2.000     -2.130     -2.843     -2.458      0.119     -1.139     -0.105     -0.511     -1.322     -0.538      1.490     -0.218     -0.778      1.824     -0.524      0.829      0.177      0.824      0.071     -0.230
     1.000     -1.715      0.047     -1.312     -0.774     -2.127      0.546     -1.077      0.096     -0.178     -1.757      0.850     -2.197      0.290     -0.436     -1.542      1.552     -1.006      0.451     -0.372      2.401
     0.000      0.271      1.487      1.806     -0.197     -1.018      0.842      1.139     -1.734      2.150     -0.459     -0.066      2.450      0.173      0.365      1.366     -0.256     -1.478     -1.463      1.387     -1.830
     1.000      1.612      1.284      0.918      1.112      0.543     -0.498      0.745      0.905      0.294      1.750     -1.318      0.512      1.244      0.039      0.011     -1.290     -0.243     -0.266      0.328     -0.306
     1.000      0.944      1.513      1.232      1.277     -0.598      1.177      0.894      1.030     -1.143     -0.481      0.223      0.966      0.342     -1.085      1.372     -0.761     -0.468      1.505     -0.057      0.468
     1.000     -1.140     -0.481      0.321     -0.540     -2.182      0.245     -0.569     -1.679      0.829      0.128     -0.169      0.535      1.462     -0.661      0.023     -1.934     -1.310      1.061     -1.350      0.089
     1.000      0.396     -0.716     -0.558      0.515      0.006      0.134     -0.278      0.466     -0.720      0.381     -0.829     -0.720      0.648     -1.898     -0.411      0.345     -0.119     -0.015     -0.868     -0.462
     0.000      1.463     -0.555      0.425      0.428      0.612     -0.665      0.262      0.178     -1.238      0.460      0.505     -1.301      0.874      0.629     -0.202      0.573     -1.301     -0.362      0.647     -0.235
     0.000     -2.193      0.251     -2.573      0.441     -0.967     -2.270     -0.727     -1.372      0.519      1.243      0.726     -1.019     -0.309      0.321     -0.957     -0.170     -2.250      0.125      1.552      0.177
     1.000      0.349      0.298      0.459     -0.029     -0.477     -0.553     -0.150      0.916     -0.058     -0.515      0.945      0.126     -1.486      0.425      0.515     -0.313     -0.654     -0.772      0.303     -0.404
     1.000      1.789      1.967      1.206     -0.882      1.669      0.977      1.192     -0.518      1.076     -0.826      0.851      2.713      0.207      0.710      0.297     -1.876     -0.127     -0.435     -0.930      0.384
     0.000     -0.195     -1.305     -2.142     -2.399     -1.635     -1.026      0.499     -0.883      0.081     -1.100      0.133     -0.594      1.746     -1.318      1.345      2.051     -0.128      0.284     -0.393     -0.558
     1.000      1.520      5.167      3.248      1.943      3.423      1.184     -0.539     -0.078      2.316      2.462     -1.693     -1.533     -0.160     -1.421      0.988     -0.590     -0.994      0.026      0.813     -1.447
     0.000      0.233      0.333     -0.617      1.311      0.489      0.250     -0.506      0.185     -0.603      0.676     -1.650     -1.247      1.785     -0.360     -1.444      1.192     -0.687      2.250     -0.269     -0.970
     1.000      0.813      2.579      0.848      1.370      2.517     -0.023     -0.002     -0.727      2.370      0.428     -2.405      0.736     -0.323      0.265     -1.511     -0.600     -0.793      1.196     -0.741     -0.039
     0.000     -0.203      1.084     -0.146      0.438     -2.840      0.750     -0.755     -0.146     -0.961     -0.226     -0.403     -1.456      0.777      0.046     -0.947     -1.203      3.034      1.442      0.275     -0.583
     1.000     -0.222      2.579      0.217      1.063      0.747      1.581      1.387     -0.306     -0.143     -0.682     -0.193      0.937      2.106      0.821     -0.400     -0.003      0.415      0.883     -0.949     -1.393
     0.000      1.011      0.660      2.130      2.381      1.320      1.135     -0.338      2.256      0.002      0.159      1.498     -0.031     -0.892      0.709      0.130      0.497     -0.295      1.567     -0.538     -1.027
     0.000     -0.264     -2.145     -1.905     -1.457     -0.792      0.093      0.676      0.156     -2.567     -1.154      0.147     -1.786      1.311     -1.190      1.694     -1.103     -1.572     -1.026      0.243     -0.462
     0.000      2.870      2.321      2.370      1.806      1.299     -0.342      0.640      0.497      2.402      2.129     -2.050     -0.183      1.732      0.457     -0.629      0.581      0.785      1.017     -1.170      0.501
     1.000     -1.715      0.165      1.039     -0.572     -0.033     -0.454     -0.902     -0.529      1.219      0.502     -0.183      1.547     -0.315     -0.871     -0.091      0.525     -0.326     -0.235     -1.033      0.212
     0.000      1.847      1.136      1.432      1.719      0.540     -1.295      1.341     -0.096      0.419      1.248      0.417      0.196     -1.262     -0.938     -1.436     -0.297      1.517      0.440     -0.691     -0.724
     0.000      1.986     -0.809     -1.770      0.192      0.526      0.635     -1.342      0.270     -0.975      0.525     -0.232     -0.099      0.175     -1.204      0.016     -1.816      0.742      0.188      0.078      0.273
     1.000      2.045      3.214      2.621      2.153      0.233      0.838      0.854      0.644      1.235     -0.403      1.611     -0.013     -0.895      0.430      1.342     -1.462      1.957      0.926     -0.542     -0.407
     0.000     -1.060     -0.053      0.740     -0.001      0.542     -0.004      0.011     -0.305      1.047     -0.960     -1.724      0.883     -1.306     -0.256      0.426      2.212      0.938     -0.230      0.625     -0.491
     0.000      0.081      0.012      1.623     -1.040      0.065      1.391     -0.607     -0.379     -0.129     -0.265      0.573     -1.544      0.019     -1.627      0.515      0.918      0.388      2.488      1.116     -0.682
     0.000      0.309      1.771     -1.309      0.049     -1.058      0.800     -0.360     -1.549      0.776      0.113      0.947     -1.143      0.217     -1.249     -0.514      0.140      0.190      0.835     -0.722     -0.297
     1.000      1.097     -1.072     -0.350     -1.116     -0.941     -0.721     -0.211     -1.482      0.442      1.410     -0.740      1.148      0.320      0.498      0.179      0.300     -1.179      0.130      0.527      0.564
     0.000     -1.571     -2.112     -1.881     -2.633     -0.383     -0.714     -0.481      1.724     -1.067     -1.540      1.055      0.769     -0.455      2.515      1.321     -0.849     -0.196      0.167      0.707      0.795
